"","Year","State","type","production","Measures","Avg","Chemical","Materials","Value"
"1077",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (CYFLUFENAMID = 555550)",0.03
"1078",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (CYPRODINIL = 288202)",0.54
"1079",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (FENHEXAMID = 90209)",1.442
"1080",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (FLUDIOXONIL = 71503)",0.36
"1081",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (FLUOPYRAM = 80302)",0.155
"1082",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (FLUXAPYROXAD = 138009)",0.208
"1083",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (MEFENOXAM = 113502)",0.506
"1084",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (MYCLOBUTANIL = 128857)",0.186
"1085",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (PENTHIOPYRAD = 90112)",0.399
"1086",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (POLYOXIN D ZINC SALT = 230000)",0.055
"1087",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (POTASSIUM BICARBON. = 73508)",2.46
"1088",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (PROPICONAZOLE = 122101)",0.184
"1089",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (PYRACLOSTROBIN = 99100)",0.35
"1090",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (PYRIMETHANIL = 288201)",1.106
"1091",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (QUINOLINE = 55459)",0.168
"1092",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (SULFUR = 77501)",20.064
"1093",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (TETRACONAZOLE = 120603)",0.05
"1094",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (THIOPHANATE-METHYL = 102001)",1.582
"1095",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (TRIFLOXYSTROBIN = 129112)",0.161
"1096",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (TRIFLUMIZOLE = 128879)",0.412
"1097",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  HERBICIDE"," (FLUMIOXAZIN = 129034)",0.116
"1098",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  HERBICIDE"," (OXYFLUORFEN = 111601)",0.535
"1099",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  HERBICIDE"," (PENDIMETHALIN = 108501)",2.268
"1100",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (ABAMECTIN = 122804)",0.026
"1101",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (ACEQUINOCYL = 6329)",0.334
"1102",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (ACETAMIPRID = 99050)",0.188
"1103",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (AZADIRACHTIN = 121701)",0.067
"1104",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (BIFENAZATE = 586)",0.639
"1105",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (BIFENTHRIN = 128825)",0.163
"1106",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (CHLORANTRANILIPROLE = 90100)",0.098
"1107",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (CYFLUMETOFEN? 138831)",0.253
"1108",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (FENPROPATHRIN = 127901)",0.435
"1109",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (FLONICAMID = 128016)",0.151
"1110",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (FLUPYRADIFURONE = 122304)",0.249
"1111",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (HEXYTHIAZOX = 128849)",0.22
"1112",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (IMIDACLOPRID = 129099)",0.562
"1113",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (MALATHION = 57701)",2.808
"1114",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (METHOXYFENOZIDE = 121027)",0.207
"1115",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (NALED = 34401)",1.24
"1116",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (NEEM OIL = 25006)",1.225
"1117",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (NEEM OIL, CLAR. HYD. = 25007)",10.173
"1118",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (NOVALURON = 124002)",0.136
"1119",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (PYRETHRINS = 69001)",0.172
"1120",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (SPINETORAM = 110007)",0.103
"1121",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (SPINOSAD = 110003)",0.098
"1122",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (SPIROMESIFEN = 24875)",0.329
"1123",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (THIAMETHOXAM = 60109)",0.077
"1124",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  OTHER"," (CHLOROPICRIN = 81501)",281.09
"1125",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  OTHER"," (DICHLOROPROPENE = 29001)",112.439
"1126",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  OTHER"," (FLUTRIAFOL = 128940)",0.2
"1127",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  OTHER"," (REYNOUTRIA SACHALINE = 55809)",0.296
"1128",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (AZOXYSTROBIN = 128810)",1.2
"1129",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)",1.1
"1130",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (BACILLUS PUMILUS = 6485)",1.4
"1131",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (BACILLUS SUBTILIS = 6479)",1.8
"1132",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (BLAD = 30006)",1.3
"1133",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (BOSCALID = 128008)",1.7
"1134",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (CAPTAN = 81301)",4
"1135",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (CYFLUFENAMID = 555550)",1.3
"1136",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (CYPRODINIL = 288202)",1.6
"1137",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (FENHEXAMID = 90209)",2
"1138",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (FLUDIOXONIL = 71503)",1.6
"1139",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (FLUOPYRAM = 80302)",1.2
"1140",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (FLUXAPYROXAD = 138009)",1.2
"1141",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (MEFENOXAM = 113502)",1.1
"1142",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (MYCLOBUTANIL = 128857)",1.6
"1143",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (PENTHIOPYRAD = 90112)",1.3
"1144",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (POLYOXIN D ZINC SALT = 230000)",1.3
"1145",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (POTASSIUM BICARBON. = 73508)",1
"1146",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (PROPICONAZOLE = 122101)",1.6
"1147",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (PYRACLOSTROBIN = 99100)",2
"1148",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (PYRIMETHANIL = 288201)",1.7
"1149",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (QUINOLINE = 55459)",1.7
"1150",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (SULFUR = 77501)",5.4
"1151",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (TETRACONAZOLE = 120603)",1.3
"1152",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (THIOPHANATE-METHYL = 102001)",1.9
"1153",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (TRIFLOXYSTROBIN = 129112)",1.5
"1154",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (TRIFLUMIZOLE = 128879)",1.8
"1155",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  HERBICIDE"," (FLUMIOXAZIN = 129034)",1.3
"1156",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  HERBICIDE"," (OXYFLUORFEN = 111601)",1.1
"1157",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  HERBICIDE"," (PENDIMETHALIN = 108501)",1.6
"1158",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (ABAMECTIN = 122804)",1.4
"1159",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (ACEQUINOCYL = 6329)",1.1
"1160",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (ACETAMIPRID = 99050)",1.5
"1161",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (AZADIRACHTIN = 121701)",1.8
"1162",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (BIFENAZATE = 586)",1.3
"1163",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (BIFENTHRIN = 128825)",1.5
"1164",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (BT KURSTAK ABTS-1857 = 6523)",2.1
"1165",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (BT KURSTAKI ABTS-351 = 6522)",4.5
"1166",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (BT KURSTAKI SA-11 = 6519)",1.4
"1167",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (CHLORANTRANILIPROLE = 90100)",1.6
"1168",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",1.1
"1169",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (CYFLUMETOFEN? 138831)",1.4
"1170",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (FENPROPATHRIN = 127901)",1.5
"1171",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (FLONICAMID = 128016)",1.8
"1172",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (FLUPYRADIFURONE = 122304)",1.4
"1173",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (HEXYTHIAZOX = 128849)",1.2
"1174",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (IMIDACLOPRID = 129099)",1.2
"1175",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (MALATHION = 57701)",1.4
"1176",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (METHOXYFENOZIDE = 121027)",1.2
"1177",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (NALED = 34401)",1.4
"1178",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (NEEM OIL = 25006)",1.2
"1179",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (NEEM OIL, CLAR. HYD. = 25007)",1.7
"1180",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (NOVALURON = 124002)",1.8
"1181",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (PYRETHRINS = 69001)",3.9
"1182",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (SPINETORAM = 110007)",1.5
"1183",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (SPINOSAD = 110003)",1.1
"1184",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (SPIROMESIFEN = 24875)",1.3
"1185",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (THIAMETHOXAM = 60109)",1.2
"1186",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  OTHER"," (CHLOROPICRIN = 81501)",1.1
"1187",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  OTHER"," (DICHLOROPROPENE = 29001)",1.1
"1188",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  OTHER"," (FLUTRIAFOL = 128940)",1.8
"1189",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  OTHER"," (REYNOUTRIA SACHALINE = 55809)",1.5
"1190",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (AZOXYSTROBIN = 128810)",22
"1191",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)",8
"1192",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (BACILLUS PUMILUS = 6485)",2
"1193",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (BACILLUS SUBTILIS = 6479)",2
"1194",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (BLAD = 30006)",17
"1195",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (BOSCALID = 128008)",49
"1196",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (CAPTAN = 81301)",88
"1197",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (CYFLUFENAMID = 555550)",25
"1198",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (CYPRODINIL = 288202)",66
"1199",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (FENHEXAMID = 90209)",37
"1200",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (FLUDIOXONIL = 71503)",66
"1201",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (FLUOPYRAM = 80302)",17
"1202",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (FLUXAPYROXAD = 138009)",37
"1203",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (MEFENOXAM = 113502)",12
"1204",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (MYCLOBUTANIL = 128857)",41
"1205",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (PENTHIOPYRAD = 90112)",29
"1206",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (POLYOXIN D ZINC SALT = 230000)",33
"1207",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (POTASSIUM BICARBON. = 73508)",34
"1208",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (PROPICONAZOLE = 122101)",31
"1209",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (PYRACLOSTROBIN = 99100)",65
"1210",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (PYRIMETHANIL = 288201)",33
"1211",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (QUINOLINE = 55459)",53
"1212",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (SULFUR = 77501)",82
"1213",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (TETRACONAZOLE = 120603)",30
"1214",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (THIOPHANATE-METHYL = 102001)",11
"1215",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (TRIFLOXYSTROBIN = 129112)",31
"1216",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (TRIFLUMIZOLE = 128879)",35
"1217",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  HERBICIDE"," (FLUMIOXAZIN = 129034)",12
"1218",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  HERBICIDE"," (OXYFLUORFEN = 111601)",15
"1219",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  HERBICIDE"," (PENDIMETHALIN = 108501)",18
"1220",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (ABAMECTIN = 122804)",34
"1221",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (ACEQUINOCYL = 6329)",19
"1222",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (ACETAMIPRID = 99050)",46
"1223",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (AZADIRACHTIN = 121701)",59
"1224",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (BIFENAZATE = 586)",25
"1225",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (BIFENTHRIN = 128825)",43
"1226",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (BT KURSTAK ABTS-1857 = 6523)",36
"1227",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (BT KURSTAKI ABTS-351 = 6522)",4
"1228",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (BT KURSTAKI SA-11 = 6519)",37
"1229",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (CHLORANTRANILIPROLE = 90100)",37
"1230",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",4
"1231",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (CYFLUMETOFEN? 138831)",33
"1232",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (FENPROPATHRIN = 127901)",27
"1233",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (FLONICAMID = 128016)",71
"1234",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (FLUPYRADIFURONE = 122304)",21
"1235",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (HEXYTHIAZOX = 128849)",13
"1236",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (IMIDACLOPRID = 129099)",13
"1237",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (MALATHION = 57701)",20
"1238",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (METHOXYFENOZIDE = 121027)",32
